,SUBJECTINDEX,age,answer,catch,category,dataset_nr,end,filenumber,fix,on_image,patchpos,start,trial,valid,mean_x,mean_y
16217,8.0,2.0,0.0,0.0,8.0,0.0,5176.0,28.0,18.0,1.0,113.0,4944.0,106.0,1.0,722.14966,561.7027
16233,8.0,2.0,1.0,0.0,8.0,0.0,326.0,58.0,1.0,1.0,489.0,230.0,108.0,1.0,585.46893,492.5742
16234,8.0,2.0,1.0,0.0,8.0,0.0,470.0,58.0,2.0,1.0,697.0,354.0,108.0,1.0,578.0456,393.8851
16235,8.0,2.0,1.0,0.0,8.0,0.0,666.0,58.0,3.0,1.0,489.0,492.0,108.0,1.0,540.68555,323.73172
16236,8.0,2.0,1.0,0.0,8.0,0.0,806.0,58.0,4.0,1.0,697.0,686.0,108.0,1.0,486.17667,307.43616
16237,8.0,2.0,1.0,0.0,8.0,0.0,1208.0,58.0,5.0,1.0,489.0,854.0,108.0,1.0,757.84625,305.016
16238,8.0,2.0,1.0,0.0,8.0,0.0,1420.0,58.0,6.0,1.0,697.0,1268.0,108.0,1.0,406.7838,252.39934
16239,8.0,2.0,1.0,0.0,8.0,0.0,1704.0,58.0,7.0,1.0,489.0,1444.0,108.0,1.0,274.70404,226.28719
16240,8.0,2.0,1.0,0.0,8.0,0.0,1830.0,58.0,8.0,1.0,697.0,1732.0,108.0,1.0,423.10214,245.98277
16241,8.0,2.0,1.0,0.0,8.0,0.0,2432.0,58.0,9.0,1.0,489.0,1890.0,108.0,1.0,477.64832,796.5662
16242,8.0,2.0,1.0,0.0,8.0,0.0,2580.0,58.0,10.0,1.0,697.0,2470.0,108.0,1.0,718.7367,803.65295
16243,8.0,2.0,1.0,0.0,8.0,0.0,2750.0,58.0,11.0,1.0,489.0,2594.0,108.0,1.0,716.35345,815.1953
16244,8.0,2.0,1.0,0.0,8.0,0.0,3268.0,58.0,12.0,1.0,697.0,2764.0,108.0,1.0,757.05145,789.57477
16245,8.0,2.0,1.0,0.0,8.0,0.0,3504.0,58.0,13.0,1.0,489.0,3324.0,108.0,1.0,577.0565,426.94492
16246,8.0,2.0,1.0,0.0,8.0,0.0,3716.0,58.0,14.0,1.0,697.0,3526.0,108.0,1.0,599.6535,362.3639
16247,8.0,2.0,1.0,0.0,8.0,0.0,3910.0,58.0,15.0,1.0,489.0,3742.0,108.0,1.0,599.2461,246.7112
16248,8.0,2.0,1.0,0.0,8.0,0.0,4246.0,58.0,16.0,1.0,697.0,3934.0,108.0,1.0,752.5522,158.19878
16249,8.0,2.0,1.0,0.0,8.0,0.0,4664.0,58.0,17.0,1.0,489.0,4306.0,108.0,1.0,373.40338,165.00592
16250,8.0,2.0,1.0,0.0,8.0,0.0,5046.0,58.0,18.0,1.0,697.0,4720.0,108.0,1.0,50.451412,236.07294
16316,8.0,2.0,0.0,0.0,8.0,0.0,426.0,42.0,1.0,1.0,508.0,280.0,113.0,1.0,562.3297,537.2316
16317,8.0,2.0,0.0,0.0,8.0,0.0,616.0,42.0,2.0,1.0,730.0,472.0,113.0,1.0,426.77032,526.04034
16318,8.0,2.0,0.0,0.0,8.0,0.0,816.0,42.0,3.0,1.0,508.0,672.0,113.0,1.0,620.70447,668.56836
16319,8.0,2.0,0.0,0.0,8.0,0.0,1068.0,42.0,4.0,1.0,730.0,862.0,113.0,1.0,779.6718,759.7275
16320,8.0,2.0,0.0,0.0,8.0,0.0,1188.0,42.0,5.0,1.0,508.0,1090.0,113.0,1.0,846.5432,791.4932
16321,8.0,2.0,0.0,0.0,8.0,0.0,1520.0,42.0,6.0,1.0,186.0,1252.0,113.0,1.0,443.58435,722.2747
16322,8.0,2.0,0.0,0.0,8.0,0.0,1638.0,42.0,7.0,1.0,158.0,1572.0,113.0,1.0,426.8278,507.46405
16323,8.0,2.0,0.0,0.0,8.0,0.0,1966.0,42.0,8.0,1.0,186.0,1676.0,113.0,1.0,462.05698,350.26175
16324,8.0,2.0,0.0,0.0,8.0,0.0,2314.0,42.0,9.0,1.0,158.0,2026.0,113.0,1.0,727.81006,427.1464
16325,8.0,2.0,0.0,0.0,8.0,0.0,2578.0,42.0,10.0,1.0,186.0,2384.0,113.0,1.0,445.688,514.51154
16326,8.0,2.0,0.0,0.0,8.0,0.0,2942.0,42.0,11.0,1.0,158.0,2744.0,113.0,1.0,656.799,616.16693
16327,8.0,2.0,0.0,0.0,8.0,0.0,3158.0,42.0,12.0,1.0,186.0,2962.0,113.0,1.0,623.4924,671.8107
16328,8.0,2.0,0.0,0.0,8.0,0.0,3642.0,42.0,13.0,1.0,158.0,3204.0,113.0,1.0,446.801,708.7388
16329,8.0,2.0,0.0,0.0,8.0,0.0,3908.0,42.0,14.0,1.0,186.0,3666.0,113.0,1.0,438.72946,626.05994
16330,8.0,2.0,0.0,0.0,8.0,0.0,4080.0,42.0,15.0,1.0,158.0,3934.0,113.0,1.0,546.964,604.04346
16331,8.0,2.0,0.0,0.0,8.0,0.0,4594.0,42.0,16.0,1.0,186.0,4106.0,113.0,1.0,627.57367,552.4093
16332,8.0,2.0,0.0,0.0,8.0,0.0,4926.0,42.0,17.0,1.0,158.0,4642.0,113.0,1.0,670.26105,712.59235
16333,8.0,2.0,0.0,0.0,8.0,0.0,5096.0,42.0,18.0,1.0,186.0,4970.0,113.0,1.0,469.64923,653.1084
16345,8.0,2.0,0.0,0.0,8.0,0.0,402.0,61.0,1.0,1.0,186.0,220.0,115.0,1.0,522.6276,475.9184
16346,8.0,2.0,0.0,0.0,8.0,0.0,548.0,61.0,2.0,1.0,158.0,424.0,115.0,1.0,460.49588,503.77557
16347,8.0,2.0,0.0,0.0,8.0,0.0,802.0,61.0,3.0,1.0,186.0,600.0,115.0,1.0,744.08136,421.4099
16348,8.0,2.0,0.0,0.0,8.0,0.0,1138.0,61.0,4.0,1.0,158.0,934.0,115.0,1.0,700.67896,308.8106
16349,8.0,2.0,0.0,0.0,8.0,0.0,1264.0,61.0,5.0,1.0,186.0,1158.0,115.0,1.0,747.1512,303.01004
16350,8.0,2.0,0.0,0.0,8.0,0.0,1554.0,61.0,6.0,1.0,158.0,1318.0,115.0,1.0,506.16278,486.9027
16351,8.0,2.0,0.0,0.0,8.0,0.0,1798.0,61.0,7.0,1.0,186.0,1582.0,115.0,1.0,476.18893,575.3985
16352,8.0,2.0,0.0,0.0,8.0,0.0,1976.0,61.0,8.0,1.0,158.0,1836.0,115.0,1.0,334.2437,637.89667
16353,8.0,2.0,0.0,0.0,8.0,0.0,2306.0,61.0,9.0,1.0,186.0,2036.0,115.0,1.0,652.23145,449.5632
16354,8.0,2.0,0.0,0.0,8.0,0.0,2420.0,61.0,10.0,1.0,158.0,2322.0,115.0,1.0,686.23785,414.79584
16355,8.0,2.0,0.0,0.0,8.0,0.0,2742.0,61.0,11.0,1.0,186.0,2454.0,115.0,1.0,770.80225,306.13318
16356,8.0,2.0,0.0,0.0,8.0,0.0,3038.0,61.0,12.0,1.0,158.0,2774.0,115.0,1.0,958.2635,360.78354
16357,8.0,2.0,0.0,0.0,8.0,0.0,3390.0,61.0,13.0,1.0,186.0,3060.0,115.0,1.0,988.72205,413.16107
16358,8.0,2.0,0.0,0.0,8.0,0.0,3624.0,61.0,14.0,1.0,158.0,3456.0,115.0,1.0,548.8922,409.7229
16359,8.0,2.0,0.0,0.0,8.0,0.0,3866.0,61.0,15.0,1.0,186.0,3652.0,115.0,1.0,419.92337,413.44916
16360,8.0,2.0,0.0,0.0,8.0,0.0,4086.0,61.0,16.0,1.0,158.0,3900.0,115.0,1.0,264.42447,414.36768
16361,8.0,2.0,0.0,0.0,8.0,0.0,4308.0,61.0,17.0,1.0,436.0,4104.0,115.0,1.0,226.06337,425.24045
16362,8.0,2.0,0.0,0.0,8.0,0.0,4546.0,61.0,18.0,1.0,693.0,4344.0,115.0,1.0,374.0564,313.73178
16363,8.0,2.0,0.0,0.0,8.0,0.0,5044.0,61.0,19.0,1.0,436.0,4600.0,115.0,1.0,697.60486,336.78622
16364,8.0,2.0,0.0,1.0,8.0,0.0,418.0,49.0,1.0,1.0,693.0,262.0,116.0,1.0,547.81665,549.8774
16365,8.0,2.0,0.0,1.0,8.0,0.0,788.0,49.0,2.0,1.0,436.0,468.0,116.0,1.0,800.251,569.99896
16366,8.0,2.0,0.0,1.0,8.0,0.0,940.0,49.0,3.0,1.0,693.0,802.0,116.0,1.0,786.9218,600.7582
16367,8.0,2.0,0.0,1.0,8.0,0.0,1108.0,49.0,4.0,1.0,436.0,956.0,116.0,1.0,806.66473,641.54
16368,8.0,2.0,0.0,1.0,8.0,0.0,1322.0,49.0,5.0,1.0,693.0,1164.0,116.0,1.0,500.53934,724.0824
16369,8.0,2.0,0.0,1.0,8.0,0.0,1522.0,49.0,6.0,1.0,436.0,1386.0,116.0,1.0,863.8179,731.51697
16370,8.0,2.0,0.0,1.0,8.0,0.0,1758.0,49.0,7.0,1.0,693.0,1620.0,116.0,1.0,581.1871,398.50793
16371,8.0,2.0,0.0,1.0,8.0,0.0,1918.0,49.0,8.0,1.0,436.0,1784.0,116.0,1.0,569.92975,276.89706
16372,8.0,2.0,0.0,1.0,8.0,0.0,2036.0,49.0,9.0,1.0,693.0,1944.0,116.0,1.0,583.4122,173.992
16373,8.0,2.0,0.0,1.0,8.0,0.0,2276.0,49.0,10.0,1.0,436.0,2062.0,116.0,1.0,703.3095,161.21596
16374,8.0,2.0,0.0,1.0,8.0,0.0,2588.0,49.0,11.0,1.0,693.0,2320.0,116.0,1.0,508.93527,226.81406
16375,8.0,2.0,0.0,1.0,8.0,0.0,3360.0,49.0,12.0,1.0,436.0,2626.0,116.0,1.0,403.38647,146.2987
16376,8.0,2.0,0.0,1.0,8.0,0.0,3638.0,49.0,13.0,1.0,693.0,3404.0,116.0,1.0,582.27435,269.07773
16377,8.0,2.0,0.0,1.0,8.0,0.0,3958.0,49.0,14.0,1.0,436.0,3688.0,116.0,1.0,504.14948,536.545
16378,8.0,2.0,0.0,1.0,8.0,0.0,4184.0,49.0,15.0,1.0,693.0,4008.0,116.0,1.0,388.6539,266.8617
16379,8.0,2.0,0.0,1.0,8.0,0.0,4554.0,49.0,16.0,1.0,436.0,4238.0,116.0,1.0,498.3973,524.90643
16380,8.0,2.0,0.0,1.0,8.0,0.0,4796.0,49.0,17.0,1.0,693.0,4590.0,116.0,1.0,695.4916,558.1076
16381,8.0,2.0,0.0,1.0,8.0,0.0,5058.0,49.0,18.0,1.0,436.0,4816.0,116.0,1.0,762.3181,564.3289
16433,8.0,2.0,1.0,0.0,8.0,0.0,230.0,25.0,1.0,1.0,520.0,56.0,120.0,1.0,617.16327,478.3982
16434,8.0,2.0,1.0,0.0,8.0,0.0,410.0,25.0,2.0,1.0,538.0,258.0,120.0,1.0,521.36847,502.09067
16435,8.0,2.0,1.0,0.0,8.0,0.0,678.0,25.0,3.0,1.0,520.0,436.0,120.0,1.0,597.08185,568.47595
16436,8.0,2.0,1.0,0.0,8.0,0.0,942.0,25.0,4.0,1.0,538.0,708.0,120.0,1.0,594.00305,686.2969
16437,8.0,2.0,1.0,0.0,8.0,0.0,1204.0,25.0,5.0,1.0,520.0,984.0,120.0,1.0,721.8081,544.484
16438,8.0,2.0,1.0,0.0,8.0,0.0,1504.0,25.0,6.0,1.0,538.0,1258.0,120.0,1.0,930.3544,670.73596
16439,8.0,2.0,1.0,0.0,8.0,0.0,1696.0,25.0,7.0,1.0,520.0,1550.0,120.0,1.0,796.2282,502.41245
16440,8.0,2.0,1.0,0.0,8.0,0.0,1874.0,25.0,8.0,1.0,538.0,1740.0,120.0,1.0,662.92487,313.1242
16441,8.0,2.0,1.0,0.0,8.0,0.0,2070.0,25.0,9.0,1.0,520.0,1910.0,120.0,1.0,551.229,263.27216
16442,8.0,2.0,1.0,0.0,8.0,0.0,2262.0,25.0,10.0,1.0,538.0,2124.0,120.0,1.0,244.5746,297.50674
16443,8.0,2.0,1.0,0.0,8.0,0.0,2566.0,25.0,11.0,1.0,520.0,2314.0,120.0,1.0,538.7972,255.92688
16444,8.0,2.0,1.0,0.0,8.0,0.0,2870.0,25.0,12.0,1.0,538.0,2582.0,120.0,1.0,577.8633,270.32904
16445,8.0,2.0,1.0,0.0,8.0,0.0,3012.0,25.0,13.0,1.0,520.0,2896.0,120.0,1.0,625.1147,200.42236
16446,8.0,2.0,1.0,0.0,8.0,0.0,3244.0,25.0,14.0,1.0,538.0,3072.0,120.0,1.0,280.73154,296.65912
16447,8.0,2.0,1.0,0.0,8.0,0.0,3470.0,25.0,15.0,1.0,520.0,3266.0,120.0,1.0,229.9795,315.21936
16448,8.0,2.0,1.0,0.0,8.0,0.0,3766.0,25.0,16.0,1.0,538.0,3542.0,120.0,1.0,652.50336,443.9056
16449,8.0,2.0,1.0,0.0,8.0,0.0,4028.0,25.0,17.0,1.0,520.0,3806.0,120.0,1.0,530.77277,527.2661
16450,8.0,2.0,1.0,0.0,8.0,0.0,4210.0,25.0,18.0,1.0,538.0,4058.0,120.0,1.0,583.2088,610.3167
16451,8.0,2.0,1.0,0.0,8.0,0.0,4418.0,25.0,19.0,1.0,520.0,4252.0,120.0,1.0,540.2451,453.2026
16452,8.0,2.0,1.0,0.0,8.0,0.0,4898.0,25.0,20.0,1.0,538.0,4472.0,120.0,1.0,772.13525,484.2397
16453,8.0,2.0,1.0,0.0,8.0,0.0,5066.0,25.0,21.0,1.0,520.0,4948.0,120.0,1.0,583.99884,398.98904
16500,8.0,2.0,0.0,1.0,8.0,0.0,400.0,8.0,1.0,1.0,163.0,260.0,124.0,1.0,495.3308,476.78024
16501,8.0,2.0,0.0,1.0,8.0,0.0,554.0,8.0,2.0,1.0,454.0,452.0,124.0,1.0,756.68616,556.8825
16502,8.0,2.0,0.0,1.0,8.0,0.0,754.0,8.0,3.0,1.0,163.0,612.0,124.0,1.0,416.84122,453.33514
16503,8.0,2.0,0.0,1.0,8.0,0.0,1036.0,8.0,4.0,1.0,454.0,800.0,124.0,1.0,201.07016,348.49582
16504,8.0,2.0,0.0,1.0,8.0,0.0,1296.0,8.0,5.0,1.0,163.0,1072.0,124.0,1.0,418.21823,276.92172
16505,8.0,2.0,0.0,1.0,8.0,0.0,1524.0,8.0,6.0,1.0,1105.0,1336.0,124.0,1.0,587.0498,195.08676
16506,8.0,2.0,0.0,1.0,8.0,0.0,1804.0,8.0,7.0,1.0,637.0,1586.0,124.0,1.0,192.46078,263.404
16507,8.0,2.0,0.0,1.0,8.0,0.0,2026.0,8.0,8.0,1.0,1105.0,1848.0,124.0,1.0,146.92807,474.87323
16508,8.0,2.0,0.0,1.0,8.0,0.0,2282.0,8.0,9.0,1.0,637.0,2120.0,124.0,1.0,820.28174,693.2614
16509,8.0,2.0,0.0,1.0,8.0,0.0,2446.0,8.0,10.0,1.0,1105.0,2318.0,124.0,1.0,906.64795,818.0507
16510,8.0,2.0,0.0,1.0,8.0,0.0,2710.0,8.0,11.0,1.0,637.0,2518.0,124.0,1.0,859.94,550.3987
16511,8.0,2.0,0.0,1.0,8.0,0.0,2936.0,8.0,12.0,1.0,1105.0,2798.0,124.0,1.0,249.21199,466.0485
16512,8.0,2.0,0.0,1.0,8.0,0.0,3040.0,8.0,13.0,1.0,637.0,2964.0,124.0,1.0,182.25815,469.7569
16513,8.0,2.0,0.0,1.0,8.0,0.0,3404.0,8.0,14.0,1.0,1105.0,3124.0,124.0,1.0,744.4236,424.46777
16514,8.0,2.0,0.0,1.0,8.0,0.0,3568.0,8.0,15.0,1.0,637.0,3454.0,124.0,1.0,539.67114,453.3083
16515,8.0,2.0,0.0,1.0,8.0,0.0,4092.0,8.0,16.0,1.0,1105.0,3622.0,124.0,1.0,862.3192,497.56226
16516,8.0,2.0,0.0,1.0,8.0,0.0,4194.0,8.0,17.0,1.0,637.0,4118.0,124.0,1.0,879.0251,551.1782
16517,8.0,2.0,0.0,1.0,8.0,0.0,5022.0,8.0,18.0,1.0,1105.0,4214.0,124.0,1.0,903.1272,601.8658
16647,9.0,2.0,0.0,0.0,8.0,0.0,528.0,15.0,1.0,1.0,404.0,340.0,7.0,1.0,547.8026,326.37198
16648,9.0,2.0,0.0,0.0,8.0,0.0,976.0,15.0,2.0,1.0,439.0,578.0,7.0,1.0,859.84485,360.64935
16649,9.0,2.0,0.0,0.0,8.0,0.0,1256.0,15.0,3.0,1.0,404.0,1024.0,7.0,1.0,558.0783,302.35666
16650,9.0,2.0,0.0,0.0,8.0,0.0,1666.0,15.0,4.0,1.0,439.0,1320.0,7.0,1.0,1105.405,414.2274
16651,9.0,2.0,0.0,0.0,8.0,0.0,2050.0,15.0,5.0,1.0,404.0,1720.0,7.0,1.0,674.9297,366.61105
16652,9.0,2.0,0.0,0.0,8.0,0.0,2282.0,15.0,6.0,1.0,439.0,2096.0,7.0,1.0,447.5737,306.28253
16653,9.0,2.0,0.0,0.0,8.0,0.0,2744.0,15.0,7.0,1.0,404.0,2410.0,7.0,1.0,1012.1972,451.99454
16654,9.0,2.0,0.0,0.0,8.0,0.0,3080.0,15.0,8.0,1.0,439.0,2796.0,7.0,1.0,621.841,380.842
16655,9.0,2.0,0.0,0.0,8.0,0.0,3400.0,15.0,9.0,1.0,404.0,3132.0,7.0,1.0,1013.6854,390.9463
16656,9.0,2.0,0.0,0.0,8.0,0.0,3726.0,15.0,10.0,1.0,439.0,3438.0,7.0,1.0,1193.5331,432.99326
16657,9.0,2.0,0.0,0.0,8.0,0.0,3954.0,15.0,11.0,1.0,1153.0,3748.0,7.0,1.0,1185.7671,370.5055
16658,9.0,2.0,0.0,0.0,8.0,0.0,4208.0,15.0,12.0,1.0,807.0,3990.0,7.0,1.0,1009.2179,383.32733
16659,9.0,2.0,0.0,0.0,8.0,0.0,4552.0,15.0,13.0,1.0,1153.0,4244.0,7.0,1.0,1158.7003,421.79404
16660,9.0,2.0,0.0,0.0,8.0,0.0,5286.0,15.0,14.0,1.0,807.0,4580.0,7.0,1.0,1184.199,484.67368
16748,9.0,2.0,0.0,0.0,8.0,0.0,566.0,43.0,1.0,1.0,208.0,330.0,16.0,1.0,603.01953,321.07074
16749,9.0,2.0,0.0,0.0,8.0,0.0,840.0,43.0,2.0,1.0,777.0,616.0,16.0,1.0,512.0953,597.2226
16750,9.0,2.0,0.0,0.0,8.0,0.0,1058.0,43.0,3.0,1.0,208.0,894.0,16.0,1.0,105.11481,483.0833
16751,9.0,2.0,0.0,0.0,8.0,0.0,1464.0,43.0,4.0,1.0,777.0,1090.0,16.0,1.0,114.40533,366.36157
16752,9.0,2.0,0.0,0.0,8.0,0.0,1640.0,43.0,5.0,1.0,208.0,1484.0,16.0,1.0,135.71463,330.85123
16753,9.0,2.0,0.0,0.0,8.0,0.0,2048.0,43.0,6.0,1.0,777.0,1690.0,16.0,1.0,270.4166,52.31657
16754,9.0,2.0,0.0,0.0,8.0,0.0,2238.0,43.0,7.0,1.0,208.0,2104.0,16.0,1.0,445.55606,384.35538
16755,9.0,2.0,0.0,0.0,8.0,0.0,2790.0,43.0,8.0,1.0,777.0,2328.0,16.0,1.0,1242.7444,687.526
16756,9.0,2.0,0.0,0.0,8.0,0.0,3112.0,43.0,9.0,1.0,208.0,2814.0,16.0,1.0,1225.9805,771.5976
16757,9.0,2.0,0.0,0.0,8.0,0.0,3496.0,43.0,10.0,1.0,854.0,3182.0,16.0,1.0,702.88727,461.9695
16758,9.0,2.0,0.0,0.0,8.0,0.0,3952.0,43.0,11.0,1.0,177.0,3534.0,16.0,1.0,589.28125,342.11453
16759,9.0,2.0,0.0,0.0,8.0,0.0,4098.0,43.0,12.0,1.0,854.0,3992.0,16.0,1.0,412.5221,325.875
16760,9.0,2.0,0.0,0.0,8.0,0.0,4678.0,43.0,13.0,1.0,177.0,4146.0,16.0,1.0,129.54555,444.35907
16761,9.0,2.0,0.0,0.0,8.0,0.0,4868.0,43.0,14.0,1.0,854.0,4698.0,16.0,1.0,147.18631,397.82648
16762,9.0,2.0,0.0,0.0,8.0,0.0,5264.0,43.0,15.0,1.0,177.0,4922.0,16.0,1.0,209.80289,40.511868
16790,9.0,2.0,1.0,0.0,8.0,0.0,692.0,27.0,1.0,1.0,177.0,362.0,19.0,1.0,623.422,703.54193
16791,9.0,2.0,1.0,0.0,8.0,0.0,920.0,27.0,2.0,1.0,854.0,730.0,19.0,1.0,476.9111,672.27106
16792,9.0,2.0,1.0,0.0,8.0,0.0,1224.0,27.0,3.0,1.0,177.0,970.0,19.0,1.0,139.2838,742.8643
16793,9.0,2.0,1.0,0.0,8.0,0.0,1512.0,27.0,4.0,1.0,849.0,1270.0,19.0,1.0,204.36874,581.0678
16794,9.0,2.0,1.0,0.0,8.0,0.0,1978.0,27.0,5.0,1.0,435.0,1554.0,19.0,1.0,365.72992,573.10156
16795,9.0,2.0,1.0,0.0,8.0,0.0,2214.0,27.0,6.0,1.0,849.0,2036.0,19.0,1.0,808.79,724.66907
16796,9.0,2.0,1.0,0.0,8.0,0.0,2444.0,27.0,7.0,1.0,435.0,2256.0,19.0,1.0,973.8836,659.00775
16797,9.0,2.0,1.0,0.0,8.0,0.0,2626.0,27.0,8.0,1.0,849.0,2478.0,19.0,1.0,849.3074,598.6271
16798,9.0,2.0,1.0,0.0,8.0,0.0,3040.0,27.0,9.0,1.0,435.0,2662.0,19.0,1.0,948.205,483.23907
16799,9.0,2.0,1.0,0.0,8.0,0.0,3284.0,27.0,10.0,1.0,849.0,3098.0,19.0,1.0,440.8013,666.32367
16800,9.0,2.0,1.0,0.0,8.0,0.0,3608.0,27.0,11.0,1.0,435.0,3334.0,19.0,1.0,121.964806,606.3037
16801,9.0,2.0,1.0,0.0,8.0,0.0,3912.0,27.0,12.0,1.0,849.0,3636.0,19.0,1.0,204.45668,508.87225
16802,9.0,2.0,1.0,0.0,8.0,0.0,4236.0,27.0,13.0,1.0,435.0,3988.0,19.0,1.0,969.02026,532.84753
16803,9.0,2.0,1.0,0.0,8.0,0.0,4742.0,27.0,14.0,1.0,849.0,4276.0,19.0,1.0,1123.7006,485.41034
16804,9.0,2.0,1.0,0.0,8.0,0.0,5294.0,27.0,15.0,1.0,435.0,4792.0,19.0,1.0,1027.8503,134.45952
16805,9.0,2.0,1.0,0.0,8.0,0.0,940.0,35.0,1.0,1.0,849.0,496.0,20.0,1.0,984.74176,507.51746
16806,9.0,2.0,1.0,0.0,8.0,0.0,1080.0,35.0,2.0,1.0,435.0,960.0,20.0,1.0,1034.5806,488.27853
16807,9.0,2.0,1.0,0.0,8.0,0.0,1622.0,35.0,3.0,1.0,849.0,1132.0,20.0,1.0,591.9192,518.87866
16808,9.0,2.0,1.0,0.0,8.0,0.0,1950.0,35.0,4.0,1.0,435.0,1672.0,20.0,1.0,916.0891,513.39526
16809,9.0,2.0,1.0,0.0,8.0,0.0,2426.0,35.0,5.0,1.0,849.0,1998.0,20.0,1.0,566.4261,525.36774
16810,9.0,2.0,1.0,0.0,8.0,0.0,2672.0,35.0,6.0,1.0,435.0,2438.0,20.0,1.0,585.54144,519.4289
16811,9.0,2.0,1.0,0.0,8.0,0.0,3116.0,35.0,7.0,1.0,849.0,2722.0,20.0,1.0,958.55347,483.12463
16812,9.0,2.0,1.0,0.0,8.0,0.0,3406.0,35.0,8.0,1.0,435.0,3146.0,20.0,1.0,1057.1267,496.6312
16813,9.0,2.0,1.0,0.0,8.0,0.0,3662.0,35.0,9.0,1.0,849.0,3446.0,20.0,1.0,1227.0554,488.93292
16814,9.0,2.0,1.0,0.0,8.0,0.0,4150.0,35.0,10.0,1.0,435.0,3724.0,20.0,1.0,597.4315,552.5443
16815,9.0,2.0,1.0,0.0,8.0,0.0,4544.0,35.0,11.0,1.0,849.0,4182.0,20.0,1.0,680.93353,653.3664
16816,9.0,2.0,1.0,0.0,8.0,0.0,4816.0,35.0,12.0,1.0,435.0,4580.0,20.0,1.0,584.4255,532.9755
16817,9.0,2.0,1.0,0.0,8.0,0.0,5436.0,35.0,13.0,1.0,849.0,4868.0,20.0,1.0,252.22751,526.9214
16844,9.0,2.0,0.0,1.0,8.0,0.0,782.0,20.0,1.0,1.0,841.0,370.0,23.0,1.0,712.18677,645.75226
16845,9.0,2.0,0.0,1.0,8.0,0.0,1028.0,20.0,2.0,1.0,851.0,824.0,23.0,1.0,494.06448,564.466
16846,9.0,2.0,0.0,1.0,8.0,0.0,1392.0,20.0,3.0,1.0,841.0,1066.0,23.0,1.0,522.0608,408.54822
16847,9.0,2.0,0.0,1.0,8.0,0.0,1728.0,20.0,4.0,1.0,851.0,1442.0,23.0,1.0,224.41075,412.88196
16848,9.0,2.0,0.0,1.0,8.0,0.0,2050.0,20.0,5.0,1.0,841.0,1754.0,23.0,1.0,289.84128,483.62753
16849,9.0,2.0,0.0,1.0,8.0,0.0,2524.0,20.0,6.0,1.0,851.0,2110.0,23.0,1.0,691.4102,519.19446
16850,9.0,2.0,0.0,1.0,8.0,0.0,2760.0,20.0,7.0,1.0,841.0,2562.0,23.0,1.0,715.99805,643.09814
16851,9.0,2.0,0.0,1.0,8.0,0.0,3116.0,20.0,8.0,1.0,851.0,2812.0,23.0,1.0,1060.8319,444.16974
16852,9.0,2.0,0.0,1.0,8.0,0.0,3460.0,20.0,9.0,1.0,841.0,3148.0,23.0,1.0,1171.7687,412.79483
16853,9.0,2.0,0.0,1.0,8.0,0.0,3732.0,20.0,10.0,1.0,851.0,3506.0,23.0,1.0,877.68164,420.66754
16854,9.0,2.0,0.0,1.0,8.0,0.0,4200.0,20.0,11.0,1.0,841.0,3780.0,23.0,1.0,550.94214,420.52054
16855,9.0,2.0,0.0,1.0,8.0,0.0,4612.0,20.0,12.0,1.0,851.0,4246.0,23.0,1.0,831.9992,437.59357
16856,9.0,2.0,0.0,1.0,8.0,0.0,4824.0,20.0,13.0,1.0,841.0,4640.0,23.0,1.0,826.2853,526.57965
16857,9.0,2.0,0.0,1.0,8.0,0.0,5388.0,20.0,14.0,1.0,851.0,4864.0,23.0,1.0,1040.9069,534.83655
16858,9.0,2.0,0.0,1.0,8.0,0.0,722.0,24.0,1.0,1.0,841.0,384.0,24.0,1.0,1097.2749,703.1667
16859,9.0,2.0,0.0,1.0,8.0,0.0,1192.0,24.0,2.0,1.0,851.0,780.0,24.0,1.0,686.3454,538.1437
16860,9.0,2.0,0.0,1.0,8.0,0.0,1564.0,24.0,3.0,1.0,841.0,1222.0,24.0,1.0,827.6995,515.5472
16861,9.0,2.0,0.0,1.0,8.0,0.0,1862.0,24.0,4.0,1.0,851.0,1626.0,24.0,1.0,1146.0619,796.7412
16862,9.0,2.0,0.0,1.0,8.0,0.0,2132.0,24.0,5.0,1.0,841.0,1928.0,24.0,1.0,617.2706,640.9802
16863,9.0,2.0,0.0,1.0,8.0,0.0,2436.0,24.0,6.0,1.0,194.0,2168.0,24.0,1.0,512.8024,532.4912
16864,9.0,2.0,0.0,1.0,8.0,0.0,2846.0,24.0,7.0,1.0,313.0,2606.0,24.0,1.0,676.3823,597.4059
16865,9.0,2.0,0.0,1.0,8.0,0.0,3344.0,24.0,8.0,1.0,194.0,2884.0,24.0,1.0,839.8363,595.56525
16866,9.0,2.0,0.0,1.0,8.0,0.0,3706.0,24.0,9.0,1.0,313.0,3388.0,24.0,1.0,673.22986,602.8775
16867,9.0,2.0,0.0,1.0,8.0,0.0,3908.0,24.0,10.0,1.0,194.0,3756.0,24.0,1.0,974.7782,543.54877
16868,9.0,2.0,0.0,1.0,8.0,0.0,4306.0,24.0,11.0,1.0,313.0,3952.0,24.0,1.0,1152.402,739.2466
16869,9.0,2.0,0.0,1.0,8.0,0.0,4580.0,24.0,12.0,1.0,194.0,4330.0,24.0,1.0,1202.5593,678.0089
16870,9.0,2.0,0.0,1.0,8.0,0.0,4816.0,24.0,13.0,1.0,313.0,4604.0,24.0,1.0,1193.5062,603.7648
